,noun,gender,lang
15209,biotope,m,fr
15210,binz,m,fr
15211,binocle,m,fr
15212,binot,m,fr
15213,biniou,m,fr
15214,bingo,m,fr
15215,bermuda,m,fr
15216,bimensuel,m,fr
15217,bestiaire,m,fr
15218,binard,m,fr
15219,bijoutier,m,fr
15220,bau,m,fr
15221,billard,m,fr
15222,baudet,m,fr
15223,battant,m,fr
15224,bazar,m,fr
15225,bavoir,m,fr
15226,banlon,m,fr
15227,banlieusard,m,fr
15228,bancoulier,m,fr
15229,banjo,m,fr
15230,balivage,m,fr
15231,attribut,m,fr
15232,attrapeur,m,fr
15233,attouchement,m,fr
15234,attrape-mouche,m,fr
15235,attique,m,fr
15236,attracteur,m,fr
15237,attrape-nigaud,m,fr
15238,atoll,m,fr
15239,attifement,m,fr
15240,atlanthrope,m,fr
15241,attokatal,m,fr
15242,athanor,m,fr
15243,atoca,m,fr
15244,asturien,m,fr
15245,asymptotisme,m,fr
15246,astrakan,m,fr
15247,aryle,m,fr
15248,ashram,m,fr
15249,articulet,m,fr
15250,artefact,m,fr
15251,articulaire,m,fr
15252,arthropode,m,fr
15253,arthritisme,m,fr
15254,aruspice,m,fr
15255,arsenic,m,fr
15256,armurier,m,fr
15257,arabisant,m,fr
15258,arabica,m,fr
15259,arabinogalactane,m,fr
15260,arabe,m,fr
15261,aquavit,m,fr
15262,aquaplaning,m,fr
15263,apurement,m,fr
15264,aquilon,m,fr
15265,aquaporine,m,fr
15266,aquaplanage,m,fr
15267,apragmatisme,m,fr
15268,appentis,m,fr
15269,appontement,m,fr
15270,applaudisseur,m,fr
15271,appesantissement,m,fr
15272,appareil,m,fr
15273,appel,m,fr
15274,apicule,m,fr
15275,apoastre,m,fr
15276,apparentement,m,fr
15277,aplatissement,m,fr
15278,apologue,m,fr
15279,antinoyau,m,fr
15280,antiproton,m,fr
15281,anion,m,fr
15282,anglonormand,m,fr
15283,anglo-saxon,m,fr
15284,aminoplaste,m,fr
15285,amict,m,fr
15286,amerlot,m,fr
15287,americana,m,fr
15288,amazighisant,m,fr
15289,alun,m,fr
15290,alunage,m,fr
15291,allant,m,fr
15292,alpha-test,m,fr
15293,almasilium,m,fr
15294,alizari,m,fr
15295,algonquin,m,fr
15296,allaitement,m,fr
15297,almandin,m,fr
15298,algo,m,fr
15299,amas,m,fr
15300,algol,m,fr
15301,algeroth,m,fr
15302,alcazar,m,fr
15303,alcalophile,m,fr
15304,alcoran,m,fr
15305,alchimiste,m,fr
15306,ajustage,m,fr
15307,aisseau,m,fr
15308,ajournement,m,fr
15309,ailloli,m,fr
15310,ail,m,fr
15311,ailante,m,fr
15312,aiguisement,m,fr
15313,aiguillage,m,fr
15314,aiguillot,m,fr
15315,aiguisoir,m,fr
15316,aileron,m,fr
15317,aiguillon,m,fr
15318,aiguilleur,m,fr
15319,ahanement,m,fr
15320,agroforestier,m,fr
15321,agrion,m,fr
15322,ahurissement,m,fr
15323,agrandissement,m,fr
15324,agrandisseur,m,fr
15325,agenceur,m,fr
15326,affectataire,m,fr
15327,aficionado,m,fr
15328,adjuvat,m,fr
15329,achromatisme,m,fr
15330,achat,m,fr
15331,achour,m,fr
15332,acholi,m,fr
15333,accord,m,fr
15334,accueil,m,fr
15335,accot,m,fr
15336,achard,m,fr
15337,accon,m,fr
15338,accapareur,m,fr
15339,accommodat,m,fr
15340,acajou,m,fr
15341,acabit,m,fr
15342,abutilon,m,fr
15343,absolutisme,m,fr
15344,abyssinien,m,fr
15345,abyme,m,fr
15346,abreuvement,m,fr
15347,abracadabra,m,fr
15348,abreuvage,m,fr
15349,abord,m,fr
15350,abortif,m,fr
15351,abies,m,fr
15352,abinomn,m,fr
15353,abonnissement,m,fr
15354,abeiller,m,fr
15355,allemande,f,fr
15356,abattement,m,fr
15357,abot,m,fr
15358,allogamie,f,fr
15359,alise,f,fr
15360,aliquote,f,fr
15361,alizarine,f,fr
15362,albite,f,fr
15363,agitation,f,fr
15364,algine,f,fr
15365,algorithmique,f,fr
15366,agitprop,f,fr
15367,adjonction,f,fr
15368,agenceuse,f,fr
15369,acciaccatura,f,fr
15370,agitatrice,f,fr
15371,adjudante,f,fr
15372,accessoirisation,f,fr
15373,abscisse,f,fr
15374,abstinence,f,fr
15375,absolution,f,fr
15376,absorption,f,fr
15377,absence,f,fr
15378,404,f,fr
15379,anthropotomie,f,fr
15380,anthropophagie,f,fr
15381,anguille,f,fr
15382,animation,f,fr
15383,année,f,fr
15384,anthropologie,f,fr
15385,anosmie,f,fr
15386,anneau,f,fr
15387,ancre,f,fr
15388,annulation,f,fr
15389,anche,f,fr
15390,anaphase,f,fr
15391,analytique,f,fr
15392,amœnité,f,fr
15393,babillement,m,fr
15394,aéroport,m,fr
15395,aéronef,m,fr
15396,aïeul,m,fr
15397,aïeux,m,fr
15398,azédarac,m,fr
15399,aérostat,m,fr
15400,azyme,m,fr
15401,azerou,m,fr
15402,azeraille,m,fr
15403,azerolier,m,fr
15404,ave,m,fr
15405,autrui,m,fr
15406,aucteur,m,fr
15407,attacheur,m,fr
15408,athenæe,m,fr
15409,asperge,m,fr
15410,arçon,m,fr
15411,aræometre,m,fr
15412,assault,m,fr
15413,cachalot,m,fr
15414,cacao,m,fr
15415,bœuf,m,fr
15416,bétail,m,fr
15417,bûcheron,m,fr
15418,cittadin,m,fr
15419,clarissime,m,fr
15421,ciseaux,m,fr
15422,chêne,m,fr
15423,château,m,fr
15424,châssis,m,fr
15425,chœnix,m,fr
15426,chœur,m,fr
15427,chilomètre,m,fr
15428,chevaucheur,m,fr
15429,cæsium,m,fr
15430,cèleri,m,fr
15431,cælibat,m,fr
15432,cæcum,m,fr
15433,cæca,m,fr
15434,cheval,m,fr
15435,câlinou,m,fr
15436,câlin,m,fr
15437,désespoir,m,fr
15438,désert,m,fr
15439,désavantage,m,fr
15440,désaccord,m,fr
15441,dépotoir,m,fr
15442,désarroi,m,fr
15443,désappointement,m,fr
15444,dépêche,m,fr
15445,dépôt,m,fr
15446,dépliant,m,fr
15447,dépaysement,m,fr
15448,département,m,fr
15449,dénouement,m,fr
15450,déluge,m,fr
15451,délaouatz,m,fr
15452,dégât,m,fr
15453,délai,m,fr
15454,décollation,m,fr
15455,défenseur,m,fr
15456,décembre,m,fr
15457,décadentisme,m,fr
15458,déchet,m,fr
15459,déchaînement,m,fr
15460,dégoût,m,fr
15461,décès,m,fr
15462,début,m,fr
15463,débris,m,fr
15464,dé,m,fr
15465,déboire,m,fr
15466,dæmon,m,fr
15467,dysphémisme,m,fr
15468,droict,m,fr
15470,harcèlement,m,fr
15471,général,m,fr
15472,haine,m,fr
15473,gâteau,m,fr
15474,gynæcée,m,fr
15475,grand-père,m,fr
15476,gobinisme,m,fr
15477,kaiser,m,fr
15478,marié,m,fr
15480,marché,m,fr
15481,marais,m,fr
15483,manège,m,fr
15484,mammifère,m,fr
15485,manger,m,fr
15486,malathion,m,fr
15487,malchanceux,m,fr
15488,maillot,m,fr
15489,mai,m,fr
15490,magnésium,m,fr
15491,magnicide,m,fr
15492,lépreux,m,fr
15493,léninisme,m,fr
15494,légume,m,fr
15495,légat,m,fr
15496,lé,m,fr
15497,lycée,m,fr
15498,lymphœdème,m,fr
15499,métro,m,fr
15500,métèque,m,fr
15501,parallélépipède,m,fr
15502,paraitre,m,fr
15503,pandéisme,m,fr
15504,papa,m,fr
15505,para,f,fr
15506,pampsychisme,m,fr
15507,paléographe,m,fr
15508,padrão,m,fr
15509,ove,m,fr
15510,oxygène,m,fr
15511,oui,m,fr
15512,os,m,fr
15514,reggaeton,m,fr
15515,refaiseur,m,fr
15516,recréateur,m,fr
15517,recommenceur,m,fr
15518,rainette,m,fr
15519,ralenti,m,fr
15520,quæsteur,m,fr
15521,quatre-vingts,m,fr
15522,qual,m,fr
15523,quant,m,fr
15524,sergé,m,fr
15525,sertão,m,fr
15526,sextuplé,m,fr
15527,sepulcre,m,fr
15528,telluromètre,m,fr
15529,telephérique,m,fr
15530,tentatif,m,fr
15531,tchèque,m,fr
15532,tanto,m,fr
15533,taffetas,m,fr
15534,sésame,m,fr
15535,sçavoir,m,fr
15536,sélénium,m,fr
15537,sédévacantisme,m,fr
15538,système,m,fr
15539,synœcisme,m,fr
15540,synécisme,m,fr
15541,symptôme,m,fr
15542,supermarché,m,fr
15543,super-héros,m,fr
15544,succès,m,fr
15545,subpœna,m,fr
15546,établissement,m,fr
15547,ésophage,m,fr
15548,équinoxe,m,fr
15549,époux,m,fr
15550,érable,m,fr
15551,équin,m,fr
15552,épicier,m,fr
15553,épinard,m,fr
15554,éon,m,fr
15555,émulateur,m,fr
15556,énoncé,m,fr
15557,émancipateur,m,fr
15558,éléphanteau,m,fr
15559,émail,m,fr
15560,éléphant,m,fr
15561,élevage,m,fr
15562,élitisme,m,fr
15563,édredon,m,fr
15564,écuyer,m,fr
15565,écusson,m,fr
15566,écureuil,m,fr
15567,écho,m,fr
15568,écoulement,m,fr
15569,écran,m,fr
15570,écu,m,fr
15571,écueil,m,fr
15572,écrivain,m,fr
15573,œnologiste,m,fr
15574,œstrogène,m,fr
15575,œstriol,m,fr
15576,œsophage,m,fr
15577,œsophagisme,m,fr
15578,œstradiol,m,fr
15579,œstrus,m,fr
15580,œuf,m,fr
15581,œcuménisme,m,fr
15582,œkoumène,m,fr
15583,œdème,m,fr
15584,œiller,m,fr
15585,œillet,m,fr
15586,œnolisme,m,fr
15587,œil,m,fr
15588,être,m,fr
15589,évêque,m,fr
15590,évangile,m,fr
15591,été,m,fr
15592,étui,m,fr
15593,éternuement,m,fr
15594,événement,m,fr
15595,étain,m,fr
15596,échauffement,m,fr
15597,écart,m,fr
15598,ébattement,m,fr
15599,échantillon,m,fr
15600,ébauché,m,fr
15601,ébat,m,fr
15602,ébarboir,m,fr
15603,ébahissement,m,fr
15604,æsthésiomètre,m,fr
15605,æsculine,m,fr
15606,æquinoxe,m,fr
15607,æquateur,m,fr
15608,æquilibre,m,fr
15609,æon,m,fr
15610,æther,m,fr
15611,æmulateur,m,fr
15612,âne,m,fr
15613,ædile,m,fr
15614,zéro,m,fr
15615,zébrule,m,fr
15616,zèle,m,fr
15617,véhicule,m,fr
15618,vœu,m,fr
15619,végétal,m,fr
15620,vélo,m,fr
15621,vulgaire,m,fr
15622,vomisseur,m,fr
15623,visir,m,fr
15624,vingt-sept,m,fr
15625,vingt-neuf,m,fr
15626,vingt-six,m,fr
15627,vingt,m,fr
15628,vingt-huit,m,fr
15629,urèthre,m,fr
15630,uræus,m,fr
15631,tête-bêche,m,fr
15632,unbiunium,m,fr
15633,téléphoneur,m,fr
15634,témoignage,m,fr
15635,télégramme,m,fr
15636,un,m,fr
15637,uræi,m,fr
15638,tænioïde,m,fr
15639,tænifuge,m,fr
15640,tæniadé,m,fr
15641,tænicide,m,fr
15642,tæniasis,m,fr
15643,trésorier,m,fr
15644,trousse,f,fr
15645,trésor,m,fr
15646,trône,m,fr
15647,trésorière,m,fr
15648,trompe-l’œil,m,fr
15649,tres,m,fr
15651,tomber,m,fr
15652,tigreau,m,fr
15653,thrésor,m,fr
15654,théâtre,m,fr
15655,thrône,m,fr
15656,thermomètre,m,fr
15657,terrible,m,fr
15658,stripping,m,fr
15659,strigoi,m,fr
15660,stomodæum,m,fr
15661,sphéroïde,m,fr
15662,sphæroïde,m,fr
15663,soy,m,fr
15664,sortilège,m,fr
15665,soupçon,m,fr
15666,souchien,m,fr
15667,sono,m,fr
15668,solœcisme,m,fr
15669,solécisme,m,fr
15670,siège,m,fr
15671,situation,m,fr
15672,siècle,m,fr
15673,sinonime,m,fr
15674,sin,m,fr
15675,seize,m,fr
15676,septante,m,fr
15677,se-tenant,m,fr
15678,savate,m,fr
15679,sanguin,m,fr
15680,sapote,m,fr
15681,rêve,m,fr
15682,rôle,m,fr
15683,réseau,m,fr
15684,réveil,m,fr
15685,répit,m,fr
15686,résultat,m,fr
15687,répétiteur,m,fr
15688,réorganisateur,m,fr
15689,région,m,fr
15690,régisseur,m,fr
15691,réglage,m,fr
15692,régiment,m,fr
15693,réfectoire,m,fr
15694,réfrigérateur,m,fr
15695,rural,m,fr
15696,rumsteak,m,fr
15697,rob,m,fr
15698,roche,m,fr
15699,rhythme,m,fr
15701,pœcile,m,fr
15702,pêcher,m,fr
15703,pêcheur,m,fr
15704,péronisme,m,fr
15705,périmètre,m,fr
15706,périnée,m,fr
15707,repère,m,fr
15708,requiabtar,m,fr
15709,péridot,m,fr
15710,pyroxène,m,fr
15711,pénis,m,fr
15712,pélican,m,fr
15713,père,m,fr
15714,prêtre,m,fr
15715,prétendu,m,fr
15716,préservatif,m,fr
15717,prénom,m,fr
15718,pula,m,fr
15719,prélèvement,m,fr
15720,prélude,m,fr
15721,préliminaire,m,fr
15722,précis,m,fr
15723,précipice,m,fr
15724,préambule,m,fr
15725,pré,m,fr
15726,prætorien,m,fr
15727,prætexte,m,fr
15728,præstige,m,fr
15729,præteur,m,fr
15730,prædecesseur,m,fr
15731,præjudice,m,fr
15732,præsident,m,fr
15733,præcepteur,m,fr
15734,præcepte,m,fr
15735,præcedent,m,fr
15736,prophète,m,fr
15737,propræteur,m,fr
15738,progrès,m,fr
15739,profond,m,fr
15740,proctodæum,m,fr
15741,privilège,m,fr
15742,preux,m,fr
15743,pomœrium,m,fr
15744,polythéisme,m,fr
15745,polymère,m,fr
15746,pléonasme,m,fr
15748,plasmalemme,m,fr
15749,piège,m,fr
15750,piqué,m,fr
15751,picadon,m,fr
15752,pidjin,m,fr
15753,phœnix,m,fr
15754,phœnicien,m,fr
15755,phénix,m,fr
15756,phénomène,m,fr
15757,phænomene,m,fr
15758,phantôme,m,fr
15759,phacochœre,m,fr
15760,pelo,m,fr
15761,pescheur,m,fr
15762,perinæe,m,fr
15763,passé,m,fr
15764,or,m,fr
15765,officiel,m,fr
15766,océan,m,fr
15767,octante,m,fr
15768,oc,m,fr
15769,nœud,m,fr
15770,néant,m,fr
15771,négondo,m,fr
15772,nævus,m,fr
15773,néofascisme,m,fr
15774,nécromancien,m,fr
15775,nævi,m,fr
15776,néon,m,fr
15777,néocolonialisme,m,fr
15778,nawak,m,fr
15779,métier,m,fr
15780,mépris,m,fr
15781,mélangeur,m,fr
15782,ménage,m,fr
15783,ménager,m,fr
15784,mélange,m,fr
15785,médecin,m,fr
15786,mécanisme,m,fr
15787,myxœdémateux,m,fr
15788,myxœdème,m,fr
15789,mysticisme,m,fr
15790,moût,m,fr
15791,mot-dièse,m,fr
15792,monôme,m,fr
15793,monophtongue,m,fr
15794,monophthongue,m,fr
15795,miséricordieux,m,fr
15796,minéral,m,fr
15797,minutes,m,fr
15798,minoën,m,fr
15799,million,m,fr
15800,millepattes,m,fr
15801,mille-pieds,m,fr
15802,mieur,m,fr
15803,miaou,m,fr
15804,messieurs,m,fr
15805,maïs,m,fr
15806,maître,m,fr
15807,maudit,m,fr
15809,mausolée,m,fr
15810,louvar,m,fr
15811,lumpenproletariat,m,fr
15812,loquet,m,fr
15813,lote,m,fr
15814,livret,m,fr
15815,liqueur,m,fr
15816,ligneux,m,fr
15817,libéralisme,m,fr
15818,laçage,m,fr
15819,lamé,m,fr
15820,kermès,m,fr
15821,kaza,m,fr
15822,képi,m,fr
15823,kale,m,fr
15824,judaïsme,m,fr
15825,jo,m,fr
15826,jeûne,m,fr
15827,jeux,m,fr
15828,item,m,fr
15829,interréseau,m,fr
15830,initié,m,fr
15831,ingrédient,m,fr
15832,impôt,m,fr
15833,ictère,m,fr
15834,hôte,m,fr
15835,héroïsme,m,fr
15836,icosaèdre,m,fr
15837,hôpital,m,fr
15838,héros,m,fr
15839,huitante,m,fr
15840,huit,m,fr
15841,homœopathe,m,fr
15842,homœomorphisme,m,fr
15843,homéomorphisme,m,fr
15844,homéopathe,m,fr
15845,hiéroglyphe,m,fr
15846,gentlemen,m,fr
15847,gentilé,m,fr
15850,genevre,m,fr
15851,gayo,m,fr
15852,garçon,m,fr
15853,gaminet,m,fr
15854,galérien,m,fr
15855,galoubet,m,fr
15856,février,m,fr
15857,galimatias,m,fr
15858,fétus,m,fr
15859,féodalisme,m,fr
15860,féminisme,m,fr
15861,féminicide,m,fr
15862,frère,m,fr
15863,français,m,fr
15864,fourche,m,fr
15865,foudroiement,m,fr
15866,forstérite,m,fr
15867,forcené,m,fr
15868,foramen,m,fr
15869,fofo,m,fr
15870,fie,m,fr
15871,fidéisme,m,fr
15872,fantôme,m,fr
15873,faucon,m,fr
15874,fantasme,m,fr
15875,factotum,m,fr
15876,fait,m,fr
15877,exemple,m,fr
15878,exploit,m,fr
15879,explorateur,m,fr
15880,exéma,m,fr
15881,extrême,m,fr
15882,exprès,m,fr
15883,ex-président,m,fr
15884,exalté,m,fr
15885,exaussement,m,fr
15886,euro,m,fr
15887,eucaryote,m,fr
15888,estage,m,fr
15889,escamotage,m,fr
15890,ergot,m,fr
15891,entre-nœud,m,fr
15892,entrepôt,m,fr
15893,enlèvement,m,fr
15894,enfant-bulle,m,fr
15895,enfantement,m,fr
15896,endroict,m,fr
15897,enchantement,m,fr
15898,en-tête,m,fr
15899,enculé,m,fr
15900,détriment,m,fr
15901,eclyptique,m,fr
15902,détesteur,m,fr
15903,détestateur,m,fr
15904,désœuvrement,m,fr
15905,désordre,m,fr
15906,eczéma,m,fr
15907,doré,m,fr
15908,doit,m,fr
15909,dit,m,fr
15910,dogmatique,f,fr
15911,diœcese,m,fr
15912,distribution,m,fr
15913,dirlo,m,fr
15914,diplôme,m,fr
15915,diplodocus,m,fr
15916,diocèse,m,fr
15917,diablotin,m,fr
15918,diagrède,m,fr
15919,deinothérium,m,fr
15920,densité,m,fr
15921,degré,m,fr
15923,derrière,m,fr
15924,damassé,m,fr
15925,cœmetiere,m,fr
15926,cœur,m,fr
15927,cœnure,m,fr
15928,cœlome,m,fr
15929,cœlomate,m,fr
15930,cœlacanthe,m,fr
15931,césium,m,fr
15932,cénure,m,fr
15933,cytochrome,m,fr
15934,cul,m,fr
15935,cultivar,m,fr
15936,cuivre,m,fr
15937,cuir,m,fr
15938,crépuscule,m,fr
15939,céleri,m,fr
15940,critère,m,fr
15941,créateur,m,fr
15942,crossing-over,m,fr
15943,cratère,m,fr
15944,coït,m,fr
15945,creux,m,fr
15946,coëfficient,m,fr
15947,coutel,m,fr
15948,cousin,m,fr
15950,coronel,m,fr
15951,conglomérat,m,fr
15952,concetto,m,fr
15953,conflict,m,fr
15954,collège,m,fr
15955,collègue,m,fr
15956,coiffure,m,fr
15957,cohen,m,fr
15958,coeur,m,fr
15959,charme,m,fr
15960,charcutier,m,fr
15961,chaperon,m,fr
15962,charactère,m,fr
15963,charactere,m,fr
15964,chapeau,m,fr
15965,chamæleon,m,fr
15966,chamæléon,m,fr
15967,champignon,m,fr
15968,chai,m,fr
15969,ceste,f,fr
15970,ceinturier,m,fr
15971,cavalerie,m,fr
15972,cavaquinho,m,fr
15973,carnotaure,m,fr
15974,cardinal,m,fr
15975,carbone,m,fr
15976,caractère,m,fr
15977,caractere,m,fr
15978,capulin,m,fr
15979,capodastre,m,fr
15980,capitalisme,m,fr
15981,caméo,m,fr
15982,caméléon,m,fr
15983,calorique,m,fr
15984,caisse,m,fr
15985,café,m,fr
15986,bélier,m,fr
15987,béret,m,fr
15988,bé,m,fr
15990,bégaiement,m,fr
15991,brunissage,m,fr
15992,brut,m,fr
15993,bâtisseur,m,fr
15994,brûleur,m,fr
15995,bâbord,m,fr
15996,bâtiment,m,fr
15997,bâton,m,fr
15998,bredouillis,m,fr
15999,brachyœsophage,m,fr
16000,bouton,m,fr
16001,boule,m,fr
16002,bombon,m,fr
16003,bouddhisme,m,fr
16004,boucher,m,fr
16005,bordel,m,fr
16006,boix,m,fr
16007,bjr,m,fr
16008,blé,m,fr
16009,besoin,m,fr
16010,beau-frère,m,fr
16011,barnage,m,fr
16012,baromètre,m,fr
16013,bar,m,fr
16014,baisers,m,fr
16015,archaïsme,m,fr
16016,arrière,m,fr
16017,archevêché,m,fr
16018,aquæduc,m,fr
16019,arbitraire,m,fr
16021,appétit,m,fr
16022,aperçu,m,fr
16023,aphorisme,m,fr
16024,anœstrus,m,fr
16025,août,m,fr
16026,antépisode,m,fr
16027,annonce,m,fr
16028,androïde,m,fr
16029,andésite,m,fr
16030,anesthésique,m,fr
16031,ancœur,m,fr
16032,ancêtre,m,fr
16034,amœbocyte,m,fr
16035,amœboïde,m,fr
16036,amigo,m,fr
16037,ami,m,fr
16038,ame,m,fr
16039,ambe,m,fr
16040,amant,m,fr
16041,algèbre,m,fr
16042,alinéa,m,fr
16043,albe,f,fr
16044,aki,m,fr
16045,ajout,m,fr
16046,alcool,m,fr
16047,aldéhyde,m,fr
16048,alcaloïde,m,fr
16049,ala,m,fr
16050,aide-mémoire,m,fr
16051,ain,m,fr
16052,agir,m,fr
16053,agas,m,fr
16054,afficionado,m,fr
16055,acéraille,m,fr
16056,adiante,m,fr
16057,accélérateur,m,fr
16058,accommodateur,m,fr
16059,acclamateur,m,fr
16060,acclimateur,m,fr
16061,abrégé,m,fr
16062,abréviateur,m,fr
16063,abîme,m,fr
16064,abécédaire,m,fr
16065,abonnement,m,fr
16066,aborigène,m,fr
16067,ablatif,m,fr
16068,abcès,m,fr
16069,abciximab,m,fr
16070,abbé,m,fr
16071,abbaye,m,fr
16072,affairé,m,fr
16073,blanchisserie,f,fr
16074,bière,f,fr
16075,biscutelle,f,fr
16076,bite,f,fr
16077,biologie,f,fr
16078,biroute,m,fr
16079,biographie,f,fr
16080,blague,f,fr
16081,biochimie,f,fr
16082,bienvenue,f,fr
16083,bibliographie,f,fr
16084,bibliothèque,f,fr
16085,bimbeloterie,f,fr
16086,bestialité,f,fr
16087,belette,f,fr
16088,belle-fille,f,fr
16089,beauté,f,fr
16090,bataille,f,fr
16091,belle-sœur,f,fr
16092,barricade,f,fr
16093,bandurria,f,fr
16094,banque,f,fr
16095,balistique,f,fr
16096,bassesse,f,fr
16097,baguette,f,fr
16098,bagarre,f,fr
16099,baccalauréat,f,fr
16100,babiole,f,fr
16101,babine,f,fr
16102,azerole,f,fr
16103,aïeule,f,fr
16104,azalée,f,fr
16105,chirurgienne,f,fr
16106,axonge,f,fr
16107,aventure,f,fr
16108,avocate,f,fr
16109,avoine,f,fr
16110,auxine,f,fr
16111,chorde,f,fr
16112,coëxistence,f,fr
16113,coërcition,f,fr
16114,coëmption,f,fr
16115,coxarthrose,f,fr
16116,coërcibilité,f,fr
16117,coxarthrie,f,fr
16118,cousine,f,fr
16119,coulisse,f,fr
16120,couette,f,fr
16121,course,f,fr
16122,courgette,f,fr
16123,coupure,f,fr
16124,cours,f,fr
16125,corpulence,f,fr
16126,coroutine,f,fr
16127,cordialité,f,fr
16128,corde,f,fr
16129,coquelicot,f,fr
16130,correction,f,fr
16131,couche,f,fr
16132,coopération,f,fr
16133,conversation,f,fr
16134,contre-intervention,f,fr
16135,continuité,f,fr
16136,contradiction,f,fr
16137,contrariété,f,fr
16138,conséquence,f,fr
16139,constructrice,f,fr
16140,conscience,f,fr
16141,consommation,f,fr
16142,considération,f,fr
16143,consequence,f,fr
16144,constitution,f,fr
16145,continuation,f,fr
16146,connerie,f,fr
16147,conjugaison,f,fr
16148,connaissance,f,fr
16149,connexion,f,fr
16150,confœderation,f,fr
16151,confédération,f,fr
16152,confussion,f,fr
16153,confiture,f,fr
16154,confidence,f,fr
16155,confirmation,f,fr
16156,confiance,f,fr
16157,comœdie,f,fr
16158,condition,f,fr
16159,concorde,f,fr
16160,conception,f,fr
16161,concubine,f,fr
16162,fascination,f,fr
16163,fantaisie,f,fr
16164,famille,f,fr
16165,débilité,f,fr
16166,dysæsthésie,f,fr
16167,dyspnœe,f,fr
16168,fatigue,f,fr
16169,facétie,f,fr
16170,falaise,f,fr
16171,faim,f,fr
16172,faculté,f,fr
16173,facilité,f,fr
16174,faiblesse,f,fr
16175,extraction,f,fr
16176,extinction,f,fr
16177,extrémité,f,fr
16178,exérèse,f,fr
16179,exterminatrice,f,fr
16180,exécution,f,fr
16181,fabrication,f,fr
16182,face,f,fr
16183,extermination,f,fr
16184,extention,f,fr
16185,expérimentation,f,fr
16186,expérience,f,fr
16187,extension,f,fr
16188,exsanguination,f,fr
16189,expulsion,f,fr
16190,exposition,f,fr
16191,existence,f,fr
16192,exportation,f,fr
16193,exoticisation,f,fr
16194,exploitation,f,fr
16195,expiation,f,fr
16196,expression,f,fr
16197,exigence,f,fr
16198,exclusion,f,fr
16199,exemption,f,fr
16200,exception,f,fr
16201,excitation,f,fr
16202,excellence,f,fr
16203,exaction,f,fr
16204,euphonie,f,fr
16205,estrone,f,fr
16206,esthésie,f,fr
16207,espèce,f,fr
16208,espressione,f,fr
16209,espérance,f,fr
16210,essentialité,f,fr
16211,esquisse,f,fr
16212,imprudence,f,fr
16213,importance,f,fr
16214,impossibilité,f,fr
16215,impunité,f,fr
16216,immunoglobuline,f,fr
16217,immolation,f,fr
16218,imperfection,f,fr
16219,gorge,f,fr
16220,infidélité,f,fr
16221,infection,f,fr
16222,influence,f,fr
16223,inflexion,f,fr
16224,infante,f,fr
16225,inflammation,f,fr
16226,indépendance,f,fr
16227,industrialisation,f,fr
16228,indication,f,fr
16229,indifférence,f,fr
16230,individualité,f,fr
16231,inculpation,f,fr
16232,incoërcibilité,f,fr
16233,impureté,f,fr
16234,immixtion,f,fr
16235,image,f,fr
16236,imitation,f,fr
16237,illusion,f,fr
16238,illustration,f,fr
16239,incommodité,f,fr
16240,incapacité,f,fr
16241,illiberté,f,fr
16242,idéologie,f,fr
16243,illumination,f,fr
16244,idée,f,fr
16245,idolopée,f,fr
16246,identité,f,fr
16247,hétérœcie,f,fr
16248,héliogravure,f,fr
16249,hématie,f,fr
16250,hémorragie,f,fr
16251,hémoc,f,fr
16252,hémoculture,f,fr
16253,hémoglobine,f,fr
16254,hépatocyte,f,fr
16255,hæmorrhagie,f,fr
16256,hæmaturie,f,fr
16257,hæmoglobine,f,fr
16258,hyène,f,fr
16259,hyæne,f,fr
16260,hypokhâgne,f,fr
16261,hypnose,f,fr
16262,hæresie,f,fr
16263,humidité,f,fr
16264,humanité,f,fr
16265,hygiène,f,fr
16266,hydrographie,f,fr
16267,hutte,f,fr
16268,hyperæsthésie,f,fr
16269,hydrophobie,f,fr
16270,humiliation,f,fr
16271,louange,f,fr
16272,luette,f,fr
16273,lombes,f,fr
16274,luminescence,f,fr
16275,mélodie,f,fr
16276,lotion,f,fr
16277,luminosité,f,fr
16278,mélancolie,f,fr
16279,méditation,f,fr
16280,mænade,f,fr
16281,mécanique,f,fr
16282,mâchoire,f,fr
16283,mélancholie,f,fr
16284,médaille,f,fr
16285,musicologie,f,fr
16286,musique,f,fr
16287,musicalité,f,fr
16288,mutante,f,fr
16289,myoclonie,f,fr
16290,myosotis,f,fr
16291,moutarde,f,fr
16292,mousseline,f,fr
16293,morsure,f,fr
16294,mouche,f,fr
16295,mosquée,f,fr
16296,moustache,f,fr
16297,multitude,f,fr
16298,monœcie,f,fr
16299,moisson,f,fr
16300,montjoie,f,fr
16301,monnaie,f,fr
16302,montagne,f,fr
16303,monarchie,f,fr
16304,modération,f,fr
16305,modalité,f,fr
16306,mobilité,f,fr
16307,mitre,f,fr
16308,mitrailleuse,f,fr
16309,mitose,f,fr
16310,modestie,f,fr
16311,miséricorde,f,fr
16312,miniature,f,fr
16313,mieux,f,fr
16314,mine,f,fr
16315,mesdames,f,fr
16316,minute,f,fr
16317,meute,f,fr
16318,mesure,f,fr
16319,oscillation,f,fr
16320,orthopnœe,f,fr
16321,orthopnée,f,fr
16322,orthologie,f,fr
16323,orthographe,f,fr
16324,merveille,f,fr
16325,orthographie,f,fr
16326,poterie,f,fr
16327,potomanie,f,fr
16328,posterne,f,fr
16329,poudre,f,fr
